id,name,filename,duration,kind
5370,Молот,icon_item_twomace.dds,10000,3
5371,Оглушение,icon_skill_buff01.dds,1500,2
5372,Клеймо корпуса Черной чешуи,icon_skill_buff114.dds,40000,2
5373,Чугунный щит,icon_item_shield_0014.dds,5000,3
5374,Владение заостренным щитом,icon_item_shield_0014.dds,5000,2
5375,Удар топором Годфри root,costume_pt/nu_m_pt_leather150.dds,2000,3
5376,Оглушение,icon_skill_buff10.dds,2000,2
5377,Леденящий холод,icon_skill_buff64.dds,0,1
5378,Морозное дыхание 1 ур.,icon_skill_buff64.dds,8000,2
5379,Ледяное дыхание 2 ур.,icon_skill_buff64.dds,8000,2
5380,Оледенение,icon_skill_buff64.dds,6000,2
5381,Метка Стального Рыцаря,icon_skill_buff46.dds,5000,2
5382,Метка Стального Рыцаря,icon_skill_buff46.dds,1000,3
5383,Метка Стального Рыцаря,icon_skill_buff46.dds,4000,3
5384,Взлет,icon_skill_buff53.dds,5000,1
5385,Истечение времени огненной бездны,costume_pt/nu_m_pt_leather150.dds,100,3
5386,Негаснущая искра,icon_skill_buff126.dds,7000,2
5387,Слабый прорыв,icon_skill_horseback03.dds,1000,1
5388,Слабый прорыв (скакун),icon_skill_horseback03.dds,1000,3
5389,Удар с разворота острым клинком,costume_pt/nu_m_pt_leather150.dds,4800,3
5390,Боевой режим,icon_skill_adamant15.dds,0,1
5391,Перелет,costume_pt/nu_m_pt_leather150.dds,1600,3
5392,Оборона IV,icon_skill_buff170.dds,0,1
5393,Оборона V,icon_skill_buff171.dds,0,1
5394,Экзорцизм,icon_skill_death10.dds,5000,2
5395,Петля для рыбалки,icon_item_0996.dds,3000,1
5396,Вызов великана,quest/icon_item_quest044.dds,2000,1
5397,Вызов великана,icon_skill_buff64.dds,1000,3
5398,Ярость,icon_skill_buff32.dds,0,1
5399,Оборона,icon_skill_buff29.dds,0,1
5400,Проницательность,icon_skill_buff42.dds,0,1
5401,Быстрота,icon_skill_buff70.dds,0,1
5402,Жестокость,icon_skill_buff09.dds,0,1
5403,Защитная железная стена,icon_skill_buff29.dds,10000,1
5404,Быстрое сравнение,icon_skill_buff70.dds,10000,1
5405,Жестокий пыл,icon_skill_buff09.dds,30000,1
5406,Лезвие в виде креста Годфри,costume_pt/nu_m_pt_leather150.dds,3500,3
5407,Неистовство,icon_skill_buff09.dds,50000,1
5408,Усиление атаки,icon_skill_buff11.dds,50000,1
5409,Подвержение нападению,icon_buff_debuff.dds,1000,2
5410,Обморок,icon_skill_buff01.dds,1500,2
5411,Змеиное яйцо,icon_buff_debuff.dds,15000,2
5412,Рост яйца,icon_skill_buff125.dds,15000,2
5413,Алхимик-подмастерье,icon_buff_buff.dds,0,1
5414,Строитель-подмастерье,icon_buff_buff.dds,0,1
5415,Повар-подмастерье,icon_buff_buff.dds,0,1
5416,Ремесленник-подмастерье,icon_buff_buff.dds,0,1
5417,Животновод-подмастерье,icon_buff_buff.dds,0,1
5418,Фермер-подмастерье,icon_buff_buff.dds,0,1
5419,Накопление яда,icon_skill_will18.dds,20000,1
5420,Лесоруб-подмастерье,icon_buff_buff.dds,0,1
5421,Собиратель-подмастерье,icon_buff_buff.dds,0,1
5422,Механик-подмастерье,icon_buff_buff.dds,0,1
5423,Оружейник-подмастерье,icon_buff_buff.dds,0,1
5424,Ядовитая почва,icon_skill_death17.dds,10000,1
5425,Печатник-подмастерье,icon_buff_buff.dds,0,1
5426,Рудокоп-подмастерье,icon_buff_buff.dds,0,1
5427,Каменщик-подмастерье,icon_buff_buff.dds,0,1
5428,Портной-подмастерье,icon_buff_buff.dds,0,1
5429,Кожевник-подмастерье,icon_buff_buff.dds,0,1
5430,Кузнец-подмастерье,icon_buff_buff.dds,0,1
5431,Плотник-подмастерье,icon_buff_buff.dds,0,1
5432,Вор-подмастерье,icon_buff_buff.dds,0,1
5433,Торговец-подмастерье,icon_buff_buff.dds,0,1
5434,Рыбак-подмастерье,icon_buff_buff.dds,0,1
5435,Алхимик-профессионал,icon_buff_buff.dds,0,1
5436,Архитектор-профессионал,icon_buff_buff.dds,0,1
5437,Повар-профессионал,icon_buff_buff.dds,0,1
5438,Ремесленник-профессионал,icon_buff_buff.dds,0,1
5439,Животновод-профессионал,icon_buff_buff.dds,0,1
5440,Фермер-профессионал,icon_buff_buff.dds,0,1
5441,Рыбак-профессионал,icon_buff_buff.dds,0,1
5442,Лесоруб-профессионал,icon_buff_buff.dds,0,1
5443,Собиратель-профессионал,icon_buff_buff.dds,0,1
5444,Механик-профессионал,icon_buff_buff.dds,0,1
5445,Оружейник-профессионал,icon_buff_buff.dds,0,1
5446,Печатник-профессионал,icon_buff_buff.dds,0,1
5447,Рудокоп-профессионал,icon_buff_buff.dds,0,1
5448,Каменщик-профессионал,icon_buff_buff.dds,0,1
5449,Портной-профессионал,icon_buff_buff.dds,0,1
5450,Кожевник-профессионал,icon_buff_buff.dds,0,1
5451,Кузнец-профессионал,icon_buff_buff.dds,0,1
5452,Плотник-профессионал,icon_buff_buff.dds,0,1
5453,Вор-профессионал,icon_buff_buff.dds,0,1
5454,Торговец-профессионал,icon_buff_buff.dds,0,1
5455,Алхимик,icon_buff_buff.dds,0,1
5456,Архитектор,icon_buff_buff.dds,0,1
5457,Шеф-повар,icon_buff_buff.dds,0,1
5458,Декоратор,icon_buff_buff.dds,0,1
5459,Фермер,icon_buff_buff.dds,0,1
5460,Плантатор,icon_buff_buff.dds,0,1
5461,Охотник на марлинов,icon_buff_buff.dds,0,1
5462,Плотник,icon_buff_buff.dds,0,1
5463,Травник,icon_buff_buff.dds,0,1
5464,Инженер,icon_buff_buff.dds,0,1
5465,Кузнец,icon_buff_buff.dds,0,1
5466,Издатель,icon_buff_buff.dds,0,1
5467,Литейщик,icon_buff_buff.dds,0,1
5468,Скульптор,icon_buff_buff.dds,0,1
5469,Кутюрье,icon_buff_buff.dds,0,1
5470,Кожевенник,icon_buff_buff.dds,0,1
5471,Оружейник,icon_buff_buff.dds,0,1
5472,Гравировщик,icon_buff_buff.dds,0,1
5473,Взломщик,icon_buff_buff.dds,0,1
5474,Уязвимость к огню,icon_buff_debuff.dds,0,2
5475,Для призыва Байбороса,costume_bo/nu_m_bo_cloth150.dds,0,3
5476,Бешенство,icon_skill_buff09.dds,3000,1
5477,Оглушение,icon_skill_buff10.dds,3000,2
5478,Инкубация,icon_item_0997.dds,3000,3
5479,Ледяные иглы,icon_skill_buff65.dds,3000,3
5480,Ледяные оковы,icon_skill_buff64.dds,4000,2
5481,Зараженный осколок льда,icon_skill_buff46.dds,5000,3
5482,Ледяные иглы,icon_skill_buff65.dds,3000,3
5483,Змеиный взгляд,icon_skill_buff46.dds,6000,2
5484,Змеиный взгляд,icon_skill_buff46.dds,2000,3
5485,Змеиный взгляд,icon_skill_buff46.dds,4000,3
5486,Негоциант,icon_buff_buff.dds,0,1
5487,Черный яд,icon_skill_buff125.dds,6000,2
5488,Заражение,icon_skill_buff128.dds,3000,2
5489,Непрерывное восстановление,icon_skill_romance26.dds,6000,1
5490,Чугунный щит,icon_item_shield_0014.dds,5000,3
5491,Владение заостренным щитом,icon_item_shield_0014.dds,5000,2
5492,Призрачный легион,icon_skill_death17.dds,0,1
5493,Метка армии Черной чешуи,icon_skill_buff46.dds,5000,2
5494,Метка армии Черной чешуи,icon_skill_buff46.dds,1000,3
5495,Метка армии Черной чешуи,icon_skill_buff46.dds,4000,3
5496,Тест скорости атаки (ускорение),costume_pt/nu_m_pt_cloth142.dds,600000,1
5497,Кража жизни,quest/icon_item_quest187.dds,0,3
5498,Кража маны,quest/icon_item_quest187.dds,0,3
5499,Оглушение,icon_skill_buff10.dds,2000,2
5500,Кровавый гнев,icon_skill_buff09.dds,30000,1
5501,Мантия_Время чтения заклинаний сокращается на 9%,quest/icon_item_quest187.dds,0,3
5502,Мантия_Скорость атаки: 9%,quest/icon_item_quest187.dds,0,3
5503,Поглощение здоровья: 10%,quest/icon_item_quest187.dds,0,3
5504,Мантия_Шанс блока: 8%,quest/icon_item_quest187.dds,0,3
5505,Мантия_Скорость передвижения: 15%,quest/icon_item_quest187.dds,0,3
5506,Участь жертвы,icon_skill_buff01.dds,3000,2
5507,Смятение,icon_skill_buff10.dds,500,2
5508,Прыжок над водой,icon_skill_buff185.dds,5000,1
5509,Лассо,icon_skill_streak07.dds,1500,2
5510,Отравление,icon_skill_buff125.dds,6000,2
5511,Иммунитет к монстрам,costume_pt/nu_m_pt_leather150.dds,0,3
5512,Кровотечение,icon_skill_buff67.dds,6000,2
5513,Черный яд,icon_skill_buff125.dds,6000,2
5514,Заражение,icon_skill_buff128.dds,3000,2
5516,Бег,icon_skill_basic09.dds,5000,1
5517,Прорыв,icon_item_0997.dds,5000,1
5518,Прорыв,icon_skill_buff66.dds,2000,1
5519,Проклятие,icon_skill_buff91.dds,7000,2
5520,Удар молнии,icon_skill_buff59.dds,8000,2
5521,Слабость,icon_skill_buff80.dds,6000,2
5522,Ледяные иглы,icon_skill_buff65.dds,3000,3
5523,Ледяные оковы,icon_skill_buff64.dds,4000,2
5524,Зараженный осколок льда,icon_skill_buff46.dds,5000,2
5525,Немота,icon_skill_buff47.dds,4000,2
5527,Привлечение внимания,icon_item_0997.dds,5000,1
5528,Завершение перевозки грузов,icon_skill_buff74.dds,0,3
5529,Кара ушедших с поля боя,icon_skill_buff60.dds,0,1
5530,Инкубация,icon_item_0997.dds,3000,3
5531,Огненная кольчуга,icon_skill_buff61.dds,60000,1
5532,Огненная кольчуга,icon_skill_buff61.dds,60000,3
5533,Огненная кольчуга,icon_skill_buff61.dds,60000,3
5534,Огненная кольчуга,icon_skill_buff61.dds,60000,3
5535,Саррацения,icon_item_0997.dds,0,1
5536,Танцующая Саррацения,interaction/icon_interaction35.dds,3000,1
5537,Стальной щит,icon_item_shield_0014.dds,10000,1
5538,Обморок,icon_skill_buff01.dds,2000,2
5539,Правильный ответ,icon_buff_buff.dds,30000,1
5540,Неправильный ответ,icon_item_0997.dds,3000,2
5541,Верно выбранная Саррацения,icon_buff_buff.dds,1500,1
5542,Природное жизнелюбие,icon_skill_buff87.dds,10000,1
5543,Тянущий претендент,icon_buff_buff.dds,360000,1
5544,Защита маны,icon_skill_buff58.dds,0,1
5545,Воспламенение,icon_skill_buff126.dds,0,2
5546,Нашедший человек,icon_buff_buff.dds,0,1
5547,Провокация,icon_skill_buff120.dds,5000,2
5548,Эффект вылупившегося яйца,icon_skill_buff19.dds,0,3
5549,Уязвимость к огню,icon_buff_debuff.dds,0,2
5550,Факел,quest/icon_item_quest079.dds,0,1
5551,Воспламенение,icon_skill_magic22.dds,10000,2
5552,Воспламенение,icon_skill_magic22.dds,10000,1
5553,Для тэга быстрого бега анимации события,icon_item_0995.dds,0,1
5554,Для тэга 1 дождя стрел анимации события,icon_item_0995.dds,0,1
5555,Запрет на атаки в инстансе,icon_skill_romance23.dds,5000,3
5556,Вызов оглушения,icon_skill_buff10.dds,1000,3
5557,Звуковой удар,icon_skill_buff10.dds,6000,2
5558,Учащаяся Энни,icon_buff_buff.dds,10000,1
5559,Уничтожение Саррацении,icon_item_0998.dds,10000,1
5560,Пороховая бочка,icon_skill_catapult02.dds,0,1
5561,Боль 1,icon_skill_vocation17.dds,3000,2
5562,Боль 2,icon_skill_death15.dds,3000,2
5563,Боль 3,icon_skill_love26.dds,3000,2
5564,Древняя энергия,icon_buff_buff.dds,5000,1
5565,Кирка огра,quest/icon_item_quest113.dds,14000,1
5566,Оглушение,icon_skill_buff23.dds,6000,1
5567,Взгляд Зрячей,icon_skill_will19.dds,0,3
5568,Окаменение,icon_skill_illusion07.dds,4500,2
5569,Голова Зрячей,icon_skill_will19.dds,30000,1
5570,Окаменение,icon_skill_illusion07.dds,0,1
5571,Защита змеиного бога,icon_item_shield_0014.dds,15000,1
5572,Груз,interaction/icon_interaction58_d.dds,0,3
5573,Обучение с репетитором-девушкой,icon_skill_buff10.dds,5000,3
5574,Обучение с репетитором-девушкой,icon_skill_buff10.dds,5000,3
5575,Обучение с репетитором-девушкой,icon_skill_buff10.dds,5000,3
5576,Выбранный кандидат,icon_item_0998.dds,30000,1
5577,Энергичное действие Сараруру 01,icon_item_0998.dds,60000,1
5578,Энергичное действие Сараруру 02,icon_item_0998.dds,60000,1
5579,Энергичное действие Сараруру 03,icon_item_0998.dds,60000,1
5580,Ярость,icon_skill_buff09.dds,40000,1
5581,Не могу уснуть,icon_buff_buff.dds,0,2
5582,Знаменитый горшечник,icon_buff_buff.dds,0,1
5583,Тест_Безветренный район чучела,icon_buff_debuff.dds,0,1
5584,Тест_иммунитет против выбранного претендента,icon_item_0998.dds,10000,1
5585,Иммунитет к уклонению Саррацении,icon_item_0998.dds,0,1
5586,Шепот ужаса,icon_skill_illusion05.dds,2000,2
5587,Отравление,icon_skill_buff125.dds,8000,2
5588,Художник по кирпичам,icon_buff_buff.dds,0,1
5589,Прислушивается...,icon_skill_vocation17.dds,3000,1
5590,Сглаз,icon_skill_illusion21.dds,7000,2
5591,Признание отсутствия подозрительности,icon_skill_vocation17.dds,3000,1
5592,Ревущая_событие 01_вызов погибшего карательного отряда,icon_skill_cat06.dds,1500,3
5593,Кроме эффектов опоздавших вызванных,icon_item_0998.dds,1000,1
5594,Для тэгов постановки события прорыва,icon_item_0995.dds,0,1
5595,Событие_Переубеждение Годфри,icon_skill_buff80.dds,0,3
5596,Ревущая_событие 01_удаление солдата с чугунными крыльями,icon_skill_cat06.dds,500,3
5597,Прорыв,icon_skill_horseback03.dds,5000,1
5598,Обучение с репетитором-девушкой,icon_skill_buff10.dds,5000,3
5599,Конец домашнего обучения,icon_skill_buff10.dds,5000,3
5600,Конец домашнего обучения,icon_skill_buff10.dds,5000,3
5601,Конец домашнего обучения,icon_skill_buff10.dds,5000,3
5602,Перегрузка,icon_buff_buff.dds,10000,1
5603,Беспокойная любовь,icon_buff_debuff.dds,0,3
5605,Пластинка №1,icon_skill_romance22.dds,0,3
5606,Пластинка №2,icon_skill_romance22.dds,0,3
5607,Пластинка №3,icon_skill_romance22.dds,0,3
5608,Пластинка №4,icon_skill_romance22.dds,0,3
5609,Крысы пробрались внутрь.,costume_pt/nu_m_pt_metal155.dds,3000,3
5610,Ускорение,icon_buff_buff.dds,10000,1
5611,Передача дару,icon_item_1000.dds,90000,1
5612,Романтический танец,icon_item_0587.dds,300000,1
5613,Можно пригласить вас на танец?,icon_item_0587.dds,30000,3
5614,TEST_fist_em_bow_source,icon_item_1000.dds,3500,3
5615,TEST_fist_em_bow_target,icon_item_1000.dds,3500,3
5616,Танец радости,icon_item_0587.dds,300000,1
5617,Ревущая_вызов заставки,icon_item_bow_0020.dds,100,3
5618,Умирающий солдат,icon_skill_buff114.dds,0,3
5619,Зелье легкости,icon_item_0638.dds,1200000,1
5620,Умирающий солдат,icon_skill_buff114.dds,3300,3
5621,Обучение с репетитором-парнем,icon_skill_buff10.dds,5000,3
5622,Разговор с Сараруру,icon_item_staff_2h_0023.dds,3000,3
5623,Поддержка Сараруру,icon_item_staff_2h_0023.dds,5000,3
5624,Аплодисменты Сараруру,icon_item_staff_2h_0023.dds,6000,3
5625,Протест Сараруру,icon_item_staff_2h_0023.dds,3000,3
5627,Обучение с репетитором-парнем,icon_skill_buff10.dds,5000,3
5628,Обучение с репетитором-парнем,icon_skill_buff10.dds,5000,3
5629,Обучение с репетитором-парнем,icon_skill_buff10.dds,5000,3
5630,Глайдер наследника,icon_item_0343.dds,180000,1
5631,Ревущая_событие 4_падение Тайнима,icon_item_ins_p_0006.dds,0,3
5632,Претендент этой ступени,icon_item_0998.dds,30000,1
5633,Отступление претендента,icon_skill_vocation15.dds,2500,1
5634,Затягивающий претендент,icon_buff_buff.dds,360000,1
5635,Крылья вернувшегося наследника,icon_item_0343.dds,180000,1
5636,Предмет из комплекта_повышение интеллекта,emotion/icon_emotion_026.dds,0,3
5637,Боевой режим,icon_buff_buff.dds,1800000,1
5638,Старение,icon_skill_buff91.dds,5400000,2
5639,Оглушение,icon_skill_buff10.dds,2500,2
5640,Быстрое чтение,icon_skill_buff111.dds,10000,1
5641,Вбить,icon_skill_buff01.dds,2000,2
5642,Снижение урона,icon_skill_illusion23.dds,2000,1
5643,Быстрота,icon_buff_buff.dds,5000,1
5644,Плотно прилипнувший слой,icon_skill_buff29.dds,10000,1
5645,Предмет из комплекта_защита и сопротивление заклинаниям,emotion/icon_emotion_026.dds,0,3
5646,Шипастая кольчуга,icon_skill_adamant22.dds,0,1
5647,Обучение с репетитором-девушкой,icon_skill_buff10.dds,5000,3
5648,Обучение с репетитором-девушкой,icon_skill_buff10.dds,5000,3
5649,Обучение с репетитором-девушкой,icon_skill_buff10.dds,5000,3
5650,Обучение с репетитором-девушкой,icon_skill_buff10.dds,5000,3
5651,Обучение с репетитором-парнем,icon_skill_buff10.dds,5000,3
5652,Обучение с репетитором-парнем,icon_skill_buff10.dds,5000,3
5653,Раскаленный доспех,icon_skill_buff61.dds,5000,1
5654,Покровительство ветра,icon_skill_buff09.dds,12000,1
5655,Отравление,icon_skill_buff125.dds,6000,2
5656,Обучение,icon_buff_buff.dds,10000,1
5657,Обучение,icon_buff_buff.dds,10000,1
5658,Мастерство целителя,icon_skill_buff48.dds,0,3
5659,Закрепление фасада,icon_item_staff_2h_0023.dds,0,3
5660,Камни для осадной битвы,icon_item_staff_2h_0023.dds,3500,3
5661,Пассивное усиление телеги фермера,icon_item_0464.dds,0,3
5662,Мудрость Калеиля,icon_skill_vocation03.dds,30000,1
5663,Безрассудный прорыв,icon_skill_basic09.dds,5000,1
5665,Сложное всегда,icon_item_staff_2h_0023.dds,0,1
5666,Сильная рубка,icon_skill_buff141.dds,1000,1
5667,Устойчивость,icon_skill_buff141.dds,1000,3
5668,Иммунитет к оглушению,icon_skill_buff141.dds,1000,3
5669,Иммунитет к проколу,icon_skill_buff141.dds,1000,3
5670,Сильная рубка,icon_skill_buff29.dds,5000,1
5671,Мститель,icon_skill_buff48.dds,0,3
5672,Шок,icon_skill_buff10.dds,1500,2
5673,Пронзающее копье,icon_skill_buff67.dds,7000,2
5674,Область механических мин,costume_set/nu_m_korean003.dds,500,3
5675,Обморок,icon_skill_buff01.dds,2000,2
5676,Веревка для сохранения волны 2-й комнаты Начашгара,icon_buff_debuff.dds,0,3
5677,Предмет из комплекта_снижение урона (Безжалостный кошмар),emotion/icon_emotion_026.dds,0,3
5679,Восстановление 2-й волны Начашгара,icon_buff_buff.dds,5000,3
5680,Предмет из комплекта_урон от навыков (Безжалостный кошмар),emotion/icon_emotion_026.dds,0,3
5681,Призрачная катапульта,icon_skill_buff145.dds,180000,1
5682,Семя восстановления,icon_skill_buff182.dds,0,1
5683,Призрачная катапульта,icon_skill_death10.dds,2000,2
5684,Сохранение волны 2-й комнаты Начашгара,icon_skill_buff119.dds,0,3
5685,"Дробление кошмара, 1 раз",icon_skill_buff182.dds,2000,3
5686,Потрепанные доспехи,icon_skill_buff04.dds,10000,2
5687,Вы надели хорошие доспехи!,icon_buff_buff.dds,0,1
5688,Рыбная ловля,interaction/icon_interaction41.dds,0,3
5689,Неистовство хранителя Начашгара,icon_skill_buff09.dds,35000,1
5690,Гнев хранителя Начашгара,icon_skill_buff09.dds,0,1
5691,(изъятие) Гнев хранителя Начашгара,icon_skill_buff09.dds,2000,1
5692,Приближение смерти,icon_skill_buff114.dds,0,1
5693,Человеческое тепло A,icon_buff_buff.dds,0,3
5694,Анимация диалога,icon_skill_vocation17.dds,3000,3
5695,Тяжесть,icon_item_0344.dds,0,1
5696,Проверка истины,icon_item_1015.dds,4500,3
5697,Проводится проверка истины,icon_item_1015.dds,4500,3
5698,Прыжок яты,icon_item_1016.dds,2000,3
5700,Боевой ритм,icon_item_0993.dds,1800000,1
5701,Защита командующего,icon_skill_castle08.dds,0,1
5702,"Одна овца, две овцы...",icon_item_0373.dds,60000,1
5703,"Одна овца, две овцы...",icon_item_0373.dds,60000,1
5704,"Одна овца, две овцы...",icon_item_0373.dds,60000,1
5705,Глубокий сон,icon_skill_romance09.dds,540000,1
5706,Глубокий сон,icon_skill_romance09.dds,540000,1
5707,Глубокий сон,icon_skill_romance09.dds,540000,1
5708,Открытие задней крышки,icon_skill_adamant15.dds,0,1
5709,Проверка сердца,icon_item_1016.dds,500,3
5710,Закрытие задней крышки,icon_skill_adamant15.dds,0,1
5711,5711 намок в воде,costume_pt/nu_m_pt_leather150.dds,2000,3
5712,"Обморок только для босса, 10 сек.",icon_skill_buff01.dds,10000,3
5714,Тест ребенка рыбака,icon_item_1016.dds,0,1
5715,Рыбак и море,icon_skill_fight07.dds,30000,1
5717,Рыбная ловля,interaction/icon_interaction41.dds,0,3
5718,Рыбная ловля,interaction/icon_interaction41.dds,0,3
5719,Рыбная ловля,interaction/icon_interaction41.dds,0,3
5720,Рыбная ловля,interaction/icon_interaction41.dds,0,3
5722,Время торговли,icon_item_0474.dds,170000,1
5723,Неуязвимость при работе,icon_item_1016.dds,6000,3
5724,Музыка из граммофона на спине 5,icon_skill_romance22.dds,0,3
5725,Отбрасывание,icon_skill_buff01.dds,500,2
5726,Оцепенение,icon_item_1016.dds,1000,3
5727,Ледяная буря,icon_skill_buff64.dds,5000,1
5728,Большая рыбалка,interaction/icon_interaction41.dds,0,3
5729,Огненная броня Хеллуса,icon_skill_buff126.dds,0,1
5730,Замерзший Хеллус,icon_skill_buff62.dds,5000,2
5731,Легионер Иферии,costume_set/nu_m_sk_lord001.dds,0,1
5732,Пассивное усиление пушки крепостной башни,icon_item_0464.dds,0,3
5733,Сто дней вместе,icon_buff_buff.dds,0,1
5734,Очевидец священного изменения,icon_item_legarmor_09.dds,7000,3
5735,Я сыграю,icon_buff_buff.dds,3000,3
5736,Поиск косяка,icon_item_1066.dds,120000,1
5737,hit ледяной бури,seal/seal_leather_ar.dds,500,3
5738,Рык создания боли,icon_skill_buff119.dds,-1200,2
5739,Грязные когти,icon_buff_debuff.dds,10000,2
5740,Оцепенение,icon_skill_buff55.dds,3500,2
5741,Восстановление огненной брони Хеллуса,icon_buff_buff.dds,500,1
5743,Повторение,icon_skill_will12.dds,14400000,2
5744,Временный обморок,icon_skill_buff10.dds,30000,2
5745,Снятие печати со старого сосуда,icon_skill_will05.dds,5000,3
5746,Воздушный пузырь,icon_skill_buff18.dds,0,1
5747,Невидимость,icon_skill_buff69.dds,180000,1
5748,Отставить бунт!,icon_skill_will19.dds,10000,1
5749,Водоворот Острова Вечности,icon_skill_vocation13.dds,0,3
5750,Водоворот Острова Вечности,icon_buff_debuff.dds,1700,2
5751,Застывание,icon_skill_buff65.dds,20000,2
5752,Рассекающий волны,icon_skill_buff115.dds,600000,1
5753,Щит древнего стража,icon_skill_buff58.dds,18000000,1
5754,Тяга к знаниям,icon_buff_buff.dds,0,1
5755,Сильный голос из книги,icon_item_0993.dds,3000,1
5756,Покров теней,icon_skill_buff69.dds,600000,1
5757,Голос книги на поле боя,icon_item_0993.dds,180000,1
5758,Поздравление на 100 дней,icon_skill_buff140.dds,30000,1
5760,Яд существа крика,icon_skill_buff19.dds,8000,2
5761,Цена щита кровавого воина,icon_skill_buff10.dds,3000,2
5762,Подавление кровавого воина,icon_skill_buff01.dds,3000,2
5764,Бесконфликтное состояние после телепортации,emotion/icon_emotion_003.dds,60000,1
5765,Проверка поздравления на 100 дней,icon_buff_buff.dds,60000,1
5766,Водоворот,icon_skill_vocation13.dds,10000,1
5767,Прикормленный косяк рыбы,icon_buff_buff.dds,0,1
5768,Водоворот,icon_item_1061.dds,500,2
5769,Воспоминание,icon_skill_buff04.dds,9000,1
5770,Тяга к знаниям,icon_buff_buff.dds,0,1
5772,Для тэгов дождя стрел анимации события 2,icon_item_0995.dds,0,1
5773,Для тэгов дождя стрел анимации события 3,icon_item_0995.dds,0,1
5774,Для тэгов дождя стрел анимации события 4,icon_item_0995.dds,0,1
5775,Для тэгов дождя стрел анимации события 5,icon_item_0995.dds,0,1
5776,10% доп. опыта,icon_skill_buff118.dds,3600000,1
5777,Гладиатор Иферии,costume_set/nu_m_sk_lord001.dds,0,1
5778,Разгневанный гигант,icon_skill_buff09.dds,15000,1
5784,Замедление,icon_skill_buff04.dds,6000,2
5785,Начало захвата,icon_skill_buff16.dds,5000,2
5786,Провокация великана,icon_skill_buff117.dds,600000,2
5787,Тяга к знаниям,icon_buff_buff.dds,0,1
5788,Не пинайте,icon_buff_buff.dds,0,1
5789,Музыкант,icon_buff_buff.dds,0,1
5790,Путешественник по измерениям,icon_buff_buff.dds,0,1
5791,Запуск агрессии великана,icon_item_1070.dds,4000,3
5792,Агрессия,icon_item_1070.dds,10000,3
5793,Натяжение лески,icon_buff_debuff.dds,0,1
5794,Обрыв лески,icon_buff_debuff.dds,100,1
5795,Новая удочка,icon_buff_debuff.dds,40000,2
5796,Начало большой рыбалки,icon_item_1077.dds,10000,3
5797,Гладиатор Иферии,costume_set/nu_m_sk_lord001.dds,0,1
5798,Проклятый светящийся ток,icon_item_1077.dds,0,3
5799,Сопротивление смертников,icon_skill_buff153.dds,30000,1
5800,Электрошок,icon_skill_buff76.dds,1000,1
5801,Проклятое светящееся замораживание,icon_buff_debuff.dds,0,3
5802,Свет замораживания,icon_skill_buff62.dds,5000,2
5803,Иммунитет от удара электротоком и замораживания,icon_buff_buff.dds,0,3
5804,Вы надели хорошие доспехи!,icon_buff_buff.dds,0,1
5805,Потрепанные доспехи,icon_skill_buff04.dds,10000,2
5806,Электроток,icon_skill_buff05.dds,3000,3
5807,Скитания,icon_item_1121.dds,0,1
5808,Скитания,icon_skill_buff119.dds,2000,3
5809,Поглощение прочности горячего щита,icon_skill_buff61.dds,5000,3
5810,Фейерверк для поздравления на 100 дней,icon_buff_buff.dds,2000,1
5811,Поиск косяка,icon_item_1066.dds,0,1
5812,Произвол Кровавой Руки,icon_buff_debuff.dds,10000,2
5813,Зеркало вечности,icon_skill_buff48.dds,30000,1
5814,Зеркало вечности,icon_skill_buff48.dds,30000,3
5815,Зеркало вечности,icon_skill_buff48.dds,30000,3
5816,Кошмар глубин,icon_skill_illusion05.dds,6000,2
5817,Шепот вечности,icon_skill_will18.dds,60000,1
5818,Обезоруживание,icon_skill_buff37.dds,6000,2
5819,Вечная немота,icon_skill_buff47.dds,6000,2
5820,Покров глубин,icon_skill_adamant11.dds,10000,1
5821,Отправление проклятого света,icon_skill_buff05.dds,3000,1
5822,Водная бомба кровавого заклинателя,icon_skill_buff18.dds,8000,2
5823,Ход взрыва,icon_skill_buff44.dds,3000,2
5824,Обволакивание верхним течением,icon_skill_illusion22.dds,2000,2
5826,Холод смерти,icon_skill_buff89.dds,10000,2
5827,Перемена света,icon_skill_buff12.dds,300,1
5828,Хид,icon_skill_catapult02.dds,0,1
5829,Холод света,icon_skill_buff62.dds,10000,2
5830,Запуск быстрого течения кровавого заклинателя,icon_buff_debuff.dds,2000,3
5831,Удаление проклятого света,icon_buff_debuff.dds,200,3
5832,Шип терновника охотника-кровососа,icon_skill_buff55.dds,16000,2
5833,Биджаганита,icon_buff_buff.dds,0,3
5834,Реакция Биджаганиты 1,icon_skill_buff165.dds,2000,3
5835,Реакция Биджаганиты 2,icon_skill_buff165.dds,4000,3
5836,Ток Лермана,icon_skill_buff115.dds,5000,2
5838,Черный яд,icon_skill_buff81.dds,4000,2
5839,Шип терновника охотника-кровососа,icon_skill_buff55.dds,8000,2
5840,Не используется,icon_skill_illusion22.dds,60000,2
5841,Убийца Кармиллы,icon_skill_buff129.dds,60000,1
5842,Инстанс_иммунитет СС,icon_item_1145.dds,0,3
5843,Метка Кровавой Руки,icon_buff_debuff.dds,2000,2
5844,Снайпер Кровавой Руки,icon_skill_buff01.dds,4500,2
5845,Позиция снайпера Кровавой Руки,icon_buff_buff.dds,15000,1
